,month_of_crash,day_of_week,hour_of_crash,manner_of_collision,light_condition,land_use,latitude,longitude,atmospheric_conditions_1,number_of_drunk_drivers,number_of_fatalities
28619,8,6,21,0,3,2,32.73426667,-96.67425278,1,0,1
28620,10,4,11,0,1,2,35.20388333,-80.75036111,1,0,1
28621,7,4,0,0,3,2,30.35164722,-97.53306111,1,0,1
28622,11,4,5,0,3,2,32.7209,-96.85711667,1,0,1
28623,10,3,20,0,3,2,39.10485556,-84.52022222,1,0,1
28624,6,5,18,0,1,2,40.73427222,-73.86462222,1,1,1
28625,10,5,9,0,1,6,41.19300278,-73.43106389,12,0,1
28626,2,7,23,0,2,2,41.96688889,-87.82254167,1,0,1
28627,11,6,23,0,3,2,29.45955278,-98.63908056,1,0,1
28628,1,3,19,0,1,2,42.59411111,-83.05078056,1,0,1
28629,3,1,3,0,3,2,29.37090556,-98.53404444,1,0,1
28630,9,2,0,0,3,2,31.74000556,-106.34590278,1,1,1
28631,2,3,20,0,3,2,29.50821944,-98.49927222,1,0,1
28632,10,3,9,0,1,2,32.74943333,-96.856675,1,0,1
28633,4,3,7,0,1,2,38.01305278,-121.91396667,1,0,1
28634,4,7,21,0,3,2,35.24913056,-80.89765278,1,0,1
28635,2,6,21,0,3,2,30.23791389,-97.72563333,1,0,1
28636,2,6,7,0,1,2,37.71346667,-122.43452778,1,0,1
28637,12,5,20,0,3,2,29.446825,-98.54217778,1,0,1
28638,4,1,12,0,1,2,35.23850278,-80.77686944,1,0,1
28639,10,7,23,0,3,2,29.68729167,-95.52971667,1,0,1
28640,8,7,4,0,3,2,29.447775,-98.55191667,1,0,1
28641,10,4,20,0,3,2,29.43318056,-98.52631667,1,0,1
28642,8,3,6,0,3,2,32.948325,-96.72603889,1,0,1
28643,5,6,23,0,2,2,35.23365556,-80.84271667,1,0,1
28644,10,5,7,0,1,2,26.22902222,-98.23537778,1,0,1
28645,3,4,0,0,2,2,36.06982222,-80.23382222,1,0,1
28646,12,5,15,0,1,2,35.08336667,-79.014225,1,0,1
28647,11,5,21,0,3,2,35.28228889,-81.18785,1,0,1
28648,10,6,21,0,3,2,29.86480556,-95.3602,1,0,1
28649,12,2,2,0,2,2,35.02552778,-78.893775,1,0,1
28650,2,4,0,0,2,2,30.2851,-97.6811,1,0,1
28651,9,4,19,0,2,2,32.67331389,-95.7059,1,0,1
28652,9,3,22,0,2,2,35.12094167,-78.99384722,1,0,1
28653,3,7,21,0,2,2,36.11467222,-79.42986389,1,0,1
28654,8,6,20,0,2,2,35.00546111,-78.96627222,1,0,1
28655,1,2,18,0,2,2,35.97784722,-76.90670556,1,0,1
28656,1,5,20,0,3,2,33.42908889,-111.87673056,1,0,1
28657,10,7,18,0,5,2,35.22389167,-80.88325278,1,0,1
28658,7,5,4,0,3,2,35.25074167,-81.34709722,1,0,2
28659,11,2,6,0,3,2,35.86022778,-78.70850556,1,0,1
28660,7,7,2,0,3,2,35.20285833,-80.72375833,1,0,1
28661,6,4,21,0,2,2,34.63635278,-78.633,1,0,1
28662,1,5,4,0,3,2,33.83753056,-118.38111667,1,0,1
28663,1,1,18,0,3,2,33.73126111,-117.90643889,1,0,1
28664,9,5,16,0,1,2,29.5054,-98.49928889,1,0,1
28665,9,6,19,0,3,2,33.43898333,-112.34103056,1,0,1
28666,2,3,20,0,3,2,35.27554722,-81.02770278,1,1,1
28667,2,7,6,0,2,2,29.42456944,-95.248825,1,0,1
28668,6,6,1,0,2,2,27.54570833,-99.49453611,1,0,1
28669,7,5,22,0,2,2,35.64186944,-77.37553889,1,0,1
28670,11,1,2,0,2,2,29.33873611,-99.13908333,1,1,1
28671,8,4,20,0,2,2,36.03227222,-78.987425,1,0,1
28672,11,2,19,0,2,2,35.74935556,-77.94347778,1,0,1
28673,4,1,2,0,3,2,29.72780278,-95.50126667,1,1,1
28674,10,4,19,0,3,2,34.23527778,-77.94823611,1,0,1
28675,7,2,22,0,3,2,41.66721667,-83.57586111,1,1,1
28676,8,2,20,0,3,2,45.57354722,-122.69549722,1,0,1
28677,12,6,7,0,3,2,34.20817778,-77.86045833,1,0,1
28678,1,7,22,0,3,2,29.70483333,-95.54536667,1,0,1
28679,1,1,18,0,3,2,29.40682222,-98.52971111,1,0,1
28680,6,6,10,0,1,2,32.49301944,-92.12292778,1,0,1
28681,9,1,22,0,3,2,32.80165833,-117.15765556,1,0,1
28682,7,3,21,0,2,2,33.82585278,-84.195825,1,0,1
28683,5,3,20,0,2,2,43.66364167,-70.285275,1,0,1
28684,11,6,20,0,2,2,35.38580278,-94.39262222,1,1,1
28685,2,4,6,0,4,2,43.9106,-69.81603889,1,0,1
28686,11,6,20,0,3,2,35.24802778,-80.78493889,1,0,1
28687,7,4,23,0,3,2,40.74951111,-73.57960833,1,0,1
28688,1,5,17,0,3,1,43.74876944,-70.42883056,1,0,1
28689,1,7,16,0,1,1,37.19637778,-95.70730556,1,0,1
28690,9,1,14,0,1,2,43.09749722,-71.46555556,1,0,1
28691,7,4,21,0,2,1,37.78021667,-95.43387778,1,0,1
28692,8,4,7,0,1,1,48.85216389,-99.62583889,1,0,1
28693,8,2,9,0,1,2,41.57684444,-72.85162222,1,0,1
28694,10,2,16,0,1,2,34.76648333,-92.47736944,1,0,1
28695,9,6,1,0,2,2,39.14278056,-75.52273889,1,0,1
28696,1,7,23,0,3,2,38.84916111,-90.74321667,1,1,1
28697,2,1,4,0,2,2,33.29548333,-84.28627778,1,0,1
28698,8,7,1,0,3,2,32.31291111,-90.244625,1,0,1
28699,3,3,20,0,2,2,39.28964722,-80.34558611,1,0,1
28700,12,3,22,0,2,2,29.97278889,-90.06512222,1,0,1
28701,5,3,22,0,2,2,26.53923056,-81.57223889,2,0,1
28702,2,7,23,0,3,2,25.91484444,-80.23531389,2,0,1
28703,2,2,21,0,3,2,25.59209722,-80.50686667,2,0,1
28704,4,7,21,0,3,2,26.72446944,-80.05320833,2,0,1
28705,12,4,17,0,3,2,26.72701389,-80.05053611,2,0,1
28706,12,7,18,0,2,2,36.07383889,-86.92073056,2,0,1
28707,4,3,9,0,1,2,40.54102778,-74.14715556,2,0,1
28708,5,1,19,0,3,2,40.765325,-73.97951389,2,0,1
28709,10,4,20,0,3,2,45.515675,-122.41248333,2,0,1
28710,3,6,19,0,2,2,44.98364722,-123.02660556,2,0,1
28711,11,4,6,0,2,2,42.98827778,-87.92393889,2,0,1
28712,7,6,22,0,3,2,45.53366111,-122.47725833,2,0,1
28713,2,6,18,0,3,2,37.94444444,-122.32943333,2,0,1
28714,5,3,9,0,1,2,38.64127222,-90.22996944,2,0,1
28715,7,7,20,0,3,2,32.20691667,-110.90631389,2,0,1
28716,3,1,20,0,3,2,37.33768056,-122.01707778,2,0,1
28717,5,4,21,0,3,2,39.28833611,-76.61366389,2,0,1
28718,11,3,18,0,3,2,39.73770556,-86.13596944,2,0,1
28719,7,4,20,0,5,2,28.08441389,-82.43081944,2,0,1
28720,1,4,20,0,3,2,47.98941667,-122.20129722,2,0,1
28721,3,6,5,0,3,2,37.79741667,-122.41027222,2,0,1
28722,4,1,1,0,3,2,38.63719167,-121.47695,2,0,1
28723,12,6,23,0,3,2,38.40301944,-122.713475,2,0,1
28724,11,1,18,0,3,2,35.51647778,-97.60118611,2,0,1
28725,1,7,0,0,3,2,38.47699722,-121.46024722,2,0,1
28726,9,4,19,0,3,2,40.79732778,-73.93443333,2,0,1
28727,1,1,4,0,3,2,40.67629444,-73.91096667,2,0,1
28728,10,6,22,0,3,2,42.99474722,-71.46316111,2,0,1
28729,8,5,2,0,3,2,38.9096,-77.02398056,2,1,1
28730,3,5,12,0,1,2,37.75342778,-122.49532222,2,0,1
28731,2,5,22,0,3,2,47.74457778,-122.29245,2,0,1
28732,1,6,17,0,2,2,41.73520278,-87.70217778,2,0,1
28733,2,6,17,0,3,2,46.29309444,-119.30298611,2,0,1
28734,10,5,7,0,4,2,41.749025,-87.74855,2,0,1
28735,10,2,15,0,1,2,44.97623333,-93.27993333,2,0,1
28736,2,7,18,0,2,2,44.92546389,-123.01068333,2,1,1
28737,1,6,3,0,3,2,29.95833889,-90.06136944,2,0,1
28738,11,4,14,0,1,2,43.140025,-70.92523889,2,0,1
28739,4,7,22,0,2,2,28.25521944,-80.73803056,2,1,1
28740,12,5,19,0,2,2,33.78131111,-117.90619167,2,0,1
28741,3,3,20,0,3,2,33.79205833,-117.22624722,2,0,1
28742,5,5,21,0,3,2,33.55181667,-86.73824444,2,0,1
28743,3,3,4,0,3,2,40.78071667,-73.94659444,2,0,1
28744,12,5,20,0,2,2,38.66233056,-121.34504167,2,0,1
28745,4,6,22,0,3,2,38.63993611,-90.24577778,2,0,1
28746,9,3,6,0,3,2,40.67765,-73.83482222,2,0,1
28747,11,3,18,0,3,2,44.07055,-123.11838056,2,0,1
28748,10,7,21,0,3,2,47.91726111,-122.23235278,2,0,1
28749,2,1,21,0,3,2,39.73901111,-104.84694444,2,0,1
28750,11,6,22,0,3,2,41.01927778,-81.59475833,2,0,1
28751,1,6,18,0,2,2,41.58234722,-87.35625556,2,0,1
28752,9,6,12,0,1,2,40.62669444,-74.07566667,2,0,1
28753,9,6,19,0,3,2,43.15856944,-77.659475,2,0,1
28754,4,4,15,0,1,1,41.99812778,-87.66795833,2,0,1
28755,10,6,23,0,2,1,46.11472222,-70.69277778,2,0,1
28756,11,4,6,0,2,2,39.74925,-86.24052778,2,0,1
28757,3,3,20,0,3,2,42.48704722,-79.32906389,2,0,1
28758,12,3,20,0,3,2,40.69481667,-73.95243056,2,0,1
28759,12,3,17,0,3,2,39.06125833,-77.12095278,2,0,1
28760,5,1,0,0,3,2,41.07810833,-81.43628056,2,0,1
28761,10,7,19,0,3,2,37.59943333,-122.38293611,2,0,1
28762,12,5,17,0,3,2,32.79493056,-116.94209167,2,0,1
28763,11,1,17,0,3,2,44.92515278,-93.27792222,2,0,1
28764,3,5,19,0,3,2,38.67806667,-121.31038056,2,0,1
28765,10,1,4,0,3,2,42.04166944,-88.28248889,2,0,1
28766,2,4,19,0,3,2,34.14766667,-118.23544444,2,0,1
28767,1,6,23,0,3,2,37.30405,-121.9224,2,1,1
28768,5,6,23,0,2,2,39.83254722,-86.06488611,2,0,1
28769,12,2,21,0,2,2,39.28841389,-84.52317778,2,0,1
28770,12,5,7,0,2,2,33.92998056,-117.55799444,2,0,1
28771,4,6,2,0,3,2,33.46568056,-111.99316944,2,0,1
28772,2,3,18,0,3,2,35.97368889,-83.92125,2,0,1
28773,2,4,6,0,1,2,40.62373333,-73.99773611,2,0,1
28774,5,4,2,0,3,2,40.44405556,-79.99852778,2,1,1
28775,12,3,6,0,3,2,38.93543056,-77.03271111,2,0,1
28776,10,7,18,0,3,2,40.62471111,-73.96583611,2,0,1
28777,1,4,18,0,3,2,44.97710833,-124.011975,2,0,1
28778,2,4,6,0,2,2,40.92574444,-73.83847222,2,0,1
28779,12,5,12,0,1,2,40.92889167,-73.89646111,2,0,1
28780,9,5,16,0,1,2,40.65691944,-73.88945278,2,0,1
28781,5,2,0,0,2,2,41.945325,-71.39868333,2,0,1
28782,5,7,18,0,1,2,39.96692778,-75.24250556,2,0,1
28783,3,5,8,0,3,1,42.40953056,-83.16979722,2,0,1
28784,2,1,18,0,2,2,36.28300278,-76.23276944,2,0,1
28785,9,1,16,0,1,2,30.32866389,-95.47385833,2,0,1
28786,1,6,16,0,1,1,36.95281111,-81.08416667,2,0,1
28787,1,5,5,0,3,2,33.84938889,-118.29049444,2,0,1
28788,5,7,2,0,3,2,42.41206111,-83.19914722,2,0,1
28789,9,2,20,0,3,2,35.25716389,-81.245475,2,0,1
28790,10,5,18,0,3,2,43.05595556,-83.70468889,2,0,1
28791,4,7,20,0,3,2,35.23867778,-80.79898611,2,0,1
28792,5,5,21,0,3,2,35.58105833,-77.36510833,2,0,1
28793,2,4,19,0,2,2,39.80009444,-84.22585278,2,0,1
28794,2,1,20,0,3,2,41.9063,-88.06282778,2,0,1
28795,1,6,17,0,3,2,44.91941944,-123.31388611,2,0,1
28796,12,7,22,0,3,2,33.65458889,-112.14848889,2,0,1
28797,11,2,2,0,2,2,45.49803611,-122.42687222,2,0,1
28798,3,4,16,0,5,2,45.46148056,-122.79683056,2,0,1
28799,1,6,18,0,2,2,40.75137778,-111.87676944,2,0,1
28800,1,3,18,0,3,2,32.80393889,-116.97549722,2,0,1
28801,8,7,21,0,2,2,33.50580833,-86.92692222,2,0,1
28802,4,2,8,0,1,2,41.11934167,-85.01918611,2,0,1
28803,10,1,4,0,3,2,41.03012778,-73.74882778,2,1,1
28804,11,6,5,0,6,2,46.79173056,-92.09787778,2,0,1
28805,9,5,23,0,6,2,40.74158889,-111.89080556,2,0,1
28806,12,6,19,0,3,2,40.17025556,-85.36730278,2,0,1
28807,12,6,19,0,3,2,35.07626389,-89.93043333,2,0,1
28808,12,7,1,0,3,2,34.0593,-118.257125,2,0,1
28809,4,7,22,0,3,2,41.79797778,-87.74774722,2,1,1
28810,2,7,19,0,3,2,47.24683889,-122.46069167,2,0,1
28811,10,4,5,0,3,2,44.92432778,-93.42154722,2,0,1
28812,3,7,22,0,3,2,37.36426944,-121.89856944,2,0,1
28813,12,7,18,0,2,2,33.94241667,-117.26143611,2,0,1
28814,11,4,17,0,2,2,40.5069,-74.61160833,2,0,1
28815,3,5,21,0,3,2,38.24919722,-121.30438889,2,1,1
28816,5,3,6,0,4,2,39.11851389,-94.63710278,2,0,1
28817,3,7,18,0,3,2,37.78465,-122.41441389,2,0,1
28818,12,7,16,0,1,2,34.07108889,-117.88132778,2,0,1
28819,4,7,23,0,3,2,41.87724167,-87.69617222,2,0,1
28820,8,6,16,0,1,2,29.71430278,-95.31784444,2,0,1
28821,9,6,19,0,2,2,42.34481667,-83.10813889,2,0,1
28822,5,4,20,0,3,2,32.73831389,-96.87412222,2,0,1
28823,1,6,18,0,3,2,37.74223056,-122.42429167,2,0,1
28824,12,6,22,0,3,2,30.50855556,-97.67881111,2,0,1
28825,2,5,23,0,3,2,35.86794444,-78.62089444,2,0,1
28826,1,5,5,0,3,2,34.04386389,-118.27517778,2,0,1
28827,11,4,17,0,3,2,42.21759167,-85.88996111,2,0,1
28828,1,4,18,0,3,2,32.76918056,-96.76834444,2,0,1
28829,5,2,0,0,3,2,32.64760556,-96.8698,2,0,1
28830,1,4,23,0,2,2,30.47539444,-97.79398333,2,0,1
28831,12,1,23,0,3,2,35.16246111,-80.7396,10,0,1
28832,11,1,20,0,2,2,30.37767778,-97.68961389,10,0,1
28833,5,1,0,0,2,2,35.554275,-77.35047778,10,0,1
28834,1,3,18,0,2,2,34.08053889,-118.21913333,10,0,1
28835,6,2,21,0,2,2,36.35196667,-79.69278889,10,0,1
28836,2,1,6,0,1,2,29.71554722,-95.39608889,10,0,1
28837,3,6,20,0,3,2,29.5024,-98.49921944,10,0,1
28838,8,4,22,0,3,2,29.44930833,-98.56844167,10,0,1
28839,8,7,23,0,3,2,30.19579444,-97.78507778,10,0,1
28840,2,3,23,0,3,2,29.86771944,-95.48808333,10,0,1
28841,1,4,2,0,3,2,34.07614722,-118.34582778,10,1,1
28842,10,7,19,0,3,2,42.34175833,-83.25746111,10,0,1
28843,1,3,17,0,3,2,42.50989722,-82.92460278,10,0,1
28844,6,6,16,0,1,2,32.82663889,-96.82275556,10,0,1
28845,12,1,19,0,2,2,29.524775,-98.56856667,10,0,1
28846,12,1,20,0,3,2,29.52385556,-98.56954167,10,0,1
28847,8,1,0,0,2,2,27.75398611,-97.41596667,10,0,1
28848,10,7,18,0,3,2,42.29894444,-83.38826111,10,0,1
28849,1,7,17,0,3,2,32.83468611,-117.16134722,10,0,1
28850,12,7,21,0,3,2,33.54220278,-112.11129167,10,0,1
28851,9,4,20,0,3,2,35.75007222,-78.63133056,10,0,1
28852,1,5,13,0,1,2,29.70498056,-95.53181389,10,0,1
28853,4,5,22,0,3,2,35.98353056,-80.01578056,10,1,1
28854,8,2,13,0,1,2,42.47140833,-82.95330278,10,0,1
28855,3,2,20,0,3,2,35.87074444,-78.58042778,10,0,1
28856,8,3,21,0,3,2,33.40933333,-111.63706389,10,0,1
28857,8,2,7,0,1,2,29.70712222,-95.50094167,10,0,1
28858,6,7,21,0,3,2,29.66509722,-95.46371389,10,0,1
28859,1,1,22,0,3,2,34.716925,-118.13961111,10,0,1
28860,12,7,15,0,1,2,31.70268333,-98.98231944,10,1,1
28861,1,5,16,0,1,2,34.06970278,-118.13575556,10,0,1
28862,1,3,8,0,1,2,29.46493333,-98.62600556,10,0,1
28863,8,4,16,0,1,2,42.65954444,-83.2615,10,0,1
28864,9,7,22,0,2,1,38.97113333,-95.68752778,2,0,1
28865,12,5,6,0,3,2,42.28535278,-83.34868333,10,1,1
28866,11,6,17,0,3,2,30.21512778,-97.768775,10,0,1
28867,12,5,17,0,3,2,39.79744167,-84.21739722,10,0,1
28868,6,1,21,0,3,2,39.74765,-104.97835556,98,0,1
28869,11,2,19,0,3,2,39.73393333,-104.98357222,98,0,1
28870,9,7,13,0,1,2,38.85319722,-94.76660833,98,0,1
28871,7,4,16,0,1,2,38.87763611,-94.76623611,98,0,1
28872,5,4,15,0,1,2,38.45945,-107.85521111,98,0,1
28873,4,2,13,0,1,1,37.21125556,-100.70021944,98,0,1
28874,9,2,21,0,6,2,39.71218889,-86.11880556,98,0,1
28875,1,1,21,0,3,2,40.39943611,-79.86680833,98,0,1
28876,4,2,9,0,1,2,34.03731389,-118.24191111,98,0,1
28877,2,1,3,0,3,2,37.68148611,-97.32370556,98,0,1
28878,6,3,9,0,1,2,40.57423889,-105.05444444,98,0,1
28879,5,5,18,0,1,2,37.53530833,-97.33022222,98,0,1
28880,8,2,11,0,1,2,39.11552778,-94.62967222,98,0,1
28881,11,5,15,0,1,2,39.03008611,-95.68890556,98,0,1
28882,1,6,18,0,3,2,40.38436111,-79.98147222,98,0,1
28883,11,7,18,0,3,1,37.97501944,-100.88271389,5,0,1
28884,5,2,9,0,1,1,36.50271389,-76.11228611,98,0,1
28885,3,5,22,0,2,2,37.20587222,-77.42648056,98,0,1
28886,6,6,20,0,3,2,37.05741111,-76.42783056,98,0,1
28887,3,4,0,0,2,2,37.18438611,-77.36799444,98,0,1
28888,10,7,18,0,3,2,37.70817222,-97.30686111,98,0,1
28889,5,1,99,0,2,1,38.79260556,-99.33753056,98,0,1
28890,11,6,20,0,3,2,40.024425,-105.25362222,98,0,1
28891,2,6,18,0,9,2,33.49467222,-112.21623333,98,0,1
28892,7,2,21,0,3,2,39.00345556,-95.638525,98,1,1
28893,7,4,13,0,1,2,39.66740556,-104.94670833,98,0,1
28894,9,5,9,0,1,2,39.85494167,-86.19534722,98,0,1
28895,11,7,17,0,3,2,39.04739444,-95.76163889,98,0,1
28896,11,4,16,0,5,2,38.88968333,-104.69423889,98,0,1
28897,10,7,20,0,3,2,38.81764444,-104.78062778,98,0,1
28898,5,6,1,0,3,2,39.85272222,-104.97797222,98,1,1
28899,10,1,2,0,3,2,39.73674444,-104.98738889,98,0,1
28900,1,1,18,0,3,1,37.00130556,-101.90246389,98,0,1
28901,12,7,18,0,3,2,36.84926111,-76.20341944,98,0,1
28902,12,1,19,0,3,2,38.84988889,-104.75744444,98,0,1
28903,9,5,5,0,3,2,39.79837222,-104.78779444,98,0,2
28904,5,6,0,0,2,2,39.53639167,-104.83879444,98,0,1
28905,3,7,18,0,1,2,40.02281111,-105.25648056,98,1,1
28906,11,5,7,0,4,2,39.70813333,-104.87922778,98,0,1
28907,11,6,21,0,3,2,38.95661667,-94.68969444,98,0,1
28908,12,6,18,0,3,2,38.63856944,-90.25925278,98,1,1
28909,1,7,19,0,3,2,38.83797778,-104.77588333,98,0,1
28910,12,1,99,0,9,2,33.38933611,-112.16835556,98,0,1
28911,8,4,19,0,5,2,39.7182,-104.97313056,98,1,1
28912,6,1,0,0,2,2,38.97421111,-95.68780278,98,0,1
28913,4,2,21,0,3,2,39.65480833,-104.987725,98,0,1
28914,8,1,23,0,3,2,39.67489444,-104.80971111,98,1,1
28915,11,1,20,0,2,2,39.786675,-104.79098333,98,0,1
28916,12,5,17,0,3,2,38.83648889,-77.06128056,98,0,1
28917,9,4,6,0,4,2,39.74744444,-104.86590278,98,0,1
28918,3,5,21,0,3,2,36.86781111,-76.23416667,98,0,1
28919,8,6,9,0,1,2,40.41436111,-105.09700556,98,0,1
28920,10,7,22,0,8,2,40.92305,-74.1589,98,0,1
28921,11,3,1,0,3,1,37.74681389,-99.98655556,98,0,1
28922,11,1,17,0,8,2,42.21383889,-121.75562222,98,0,1
28923,8,4,20,0,3,2,38.48508611,-107.86867222,98,0,1
28924,1,7,5,0,3,1,37.606275,-97.25576944,98,0,1
28925,12,6,21,0,3,2,38.96751111,-95.24493056,98,0,1
28926,12,5,17,0,6,2,45.47648056,-122.81948333,98,0,1
28927,12,1,20,0,2,1,36.69681111,-76.95785556,98,0,1
28928,4,3,11,0,1,2,40.61897222,-103.22689722,98,0,1
28929,8,6,21,0,3,2,37.53786111,-77.5237,98,0,1
28930,11,3,18,0,3,2,39.82731389,-105.03052778,98,0,1
28931,9,1,22,0,3,2,39.74741389,-104.87536389,98,1,1
28932,4,4,21,0,2,2,42.50519167,-83.0874,2,0,1
28933,10,5,19,0,3,2,42.41433611,-83.28390278,2,0,1
28934,11,4,18,0,2,2,42.48576389,-83.202275,2,0,1
28935,1,4,17,0,3,2,34.05260833,-118.30628889,2,0,1
28936,4,5,5,0,2,2,32.70584444,-97.30500278,2,0,1
28937,2,7,5,0,3,2,29.50219722,-98.49921944,2,0,1
28938,10,2,18,0,2,2,42.47224722,-122.83168889,2,0,1
28939,5,4,1,0,3,2,42.01168056,-87.66798056,5,0,1
28940,1,5,22,0,2,2,30.50483056,-90.44833889,5,0,1
28941,2,7,1,0,3,2,33.61456111,-117.93034444,5,0,1
28942,2,6,19,0,2,2,40.55885,-111.88128611,5,0,1
28943,11,4,20,0,2,2,37.59478333,-120.85976389,5,0,1
28944,11,5,6,0,1,2,37.96175,-121.27298333,5,0,1
28945,6,6,99,0,3,2,33.48733056,-117.72585278,5,0,1
28946,5,1,2,0,6,2,29.85854722,-95.30059722,5,0,1
28947,12,5,6,0,2,2,26.23649167,-98.30596944,5,0,1
28948,3,2,19,0,1,2,48.59967778,-93.41912778,8,0,1
28949,2,3,10,0,1,2,38.71186389,-93.23283611,8,1,1
28950,3,6,15,0,1,6,26.27367222,-80.25065556,8,0,1
28951,5,1,2,0,2,2,30.06481389,-94.113125,99,0,1
28952,3,6,20,0,6,2,33.46809444,-112.15176667,99,0,1
28953,1,6,23,0,6,2,33.45863889,-112.04288889,99,0,1
28954,11,2,19,0,9,1,42.16577222,-123.65140833,99,0,1
28955,4,6,7,0,1,2,34.22226667,-85.16741389,99,0,1
28956,2,4,19,0,3,2,39.734725,-121.84964444,99,0,1
28957,3,2,0,0,3,2,41.30893056,-72.89655,99,0,1
28958,8,3,23,0,3,2,39.94130833,-75.22326944,99,0,1
28959,5,3,19,0,1,2,40.72530556,-74.17038056,99,0,1
28960,9,7,99,0,9,2,36.04921111,-83.93042778,99,0,1
28961,8,6,15,0,1,2,45.51203333,-122.61835556,10,0,1
28962,11,2,20,0,3,2,37.58019722,-121.99366111,10,0,1
28963,12,7,13,0,1,2,32.69679444,-117.08693889,10,0,1
28964,12,5,2,0,3,2,43.13989167,-77.59231111,10,1,1
28965,12,5,1,0,3,2,34.19124722,-118.38779444,10,0,1
28966,1,3,7,0,2,2,33.92395556,-84.55057222,10,0,1
28967,5,4,23,0,2,2,35.45389444,-97.68914444,10,0,1
28968,12,2,20,0,2,2,40.06483056,-85.66699444,10,0,1
28969,10,7,23,0,3,2,39.53476944,-119.75970278,10,1,1
28970,10,7,20,0,3,2,34.09104444,-118.11981389,10,0,1
28971,10,7,23,0,3,2,35.50287222,-97.47670278,10,0,1
28972,8,4,4,0,4,2,40.61064167,-74.09353333,10,0,1
28973,4,7,22,0,2,2,34.40466667,-103.23585278,10,0,1
28974,11,5,1,0,3,2,35.4788,-97.61716111,10,0,1
28975,12,5,19,0,2,2,41.82115278,-87.80469722,10,0,1
28976,8,5,21,0,3,2,43.11269444,-88.02593611,10,0,1
28977,8,4,0,0,3,2,39.03111389,-94.48093333,10,0,1
28978,11,3,17,0,3,2,47.70074167,-116.77958889,10,0,1
28979,1,4,17,0,5,2,33.738275,-117.92410833,10,0,1
28980,5,5,16,0,1,2,35.40621944,-97.54126667,10,0,1
28981,6,3,7,0,1,2,47.24312222,-122.37996111,10,0,1
28982,12,5,6,0,4,2,34.004975,-118.26526111,10,0,1
28983,3,1,6,0,1,2,34.00358056,-118.29158333,10,0,1
28984,9,4,5,0,4,2,33.50918333,-112.20783056,10,0,1
28985,12,4,7,0,1,2,41.50069167,-81.69359444,10,0,1
28986,11,1,1,0,2,2,39.73765556,-121.85321667,10,1,1
28987,5,2,14,0,1,2,35.37491667,-119.00301667,10,0,1
28988,10,2,9,0,1,2,34.09360833,-118.130125,10,0,1
28989,1,1,2,0,3,2,39.64039167,-79.95054722,10,0,1
28990,9,2,6,0,4,2,40.66366389,-73.77711944,10,0,1
28991,3,1,21,0,3,2,32.53725556,-84.87011111,10,0,1
28992,12,5,20,0,3,2,47.96698333,-122.21363056,10,1,1
28993,12,3,11,0,1,2,40.84892222,-73.89042222,10,0,1
28994,1,2,15,0,1,2,45.51589444,-122.78636667,10,0,1
28995,1,1,22,0,2,2,42.87854444,-112.44903056,10,0,1
28996,4,6,22,0,3,2,44.02638333,-92.46441111,10,0,1
28997,11,2,14,0,1,2,42.9721,-87.98804722,10,0,1
28998,12,6,13,0,1,2,41.76578889,-87.61142222,10,0,1
28999,1,3,11,0,1,2,47.57854444,-122.31150556,10,0,1
29000,5,6,10,0,1,2,34.04487778,-117.7322,10,0,1
29001,4,2,9,0,1,2,34.15971389,-118.26567778,10,0,1
29002,8,2,6,0,3,2,41.23369722,-96.05811944,10,0,1
29003,11,6,17,0,3,2,45.51915,-122.49905278,10,0,1
29004,12,5,6,0,1,2,33.43682222,-112.051275,10,0,1
29005,4,5,15,0,1,2,36.20660278,-115.14963889,10,0,1
29006,11,2,8,0,1,2,32.76516111,-117.06558333,10,0,1
29007,12,2,18,0,2,2,39.27529444,-87.10949444,10,0,1
29008,11,4,23,0,3,2,43.01228056,-87.98156389,10,0,1
29009,12,1,19,0,3,2,41.60032222,-93.68235278,10,0,1
29010,12,3,7,0,2,2,40.71870278,-111.85360278,10,0,1
29011,11,6,99,0,2,2,36.1045,-95.84021389,10,0,1
29012,3,2,19,0,2,2,43.04999722,-89.47316111,10,0,1
29013,3,7,0,0,3,2,36.17368611,-115.10695833,10,0,1
29014,10,2,19,0,5,2,41.04203611,-80.53855278,10,0,1
29015,3,1,22,0,3,2,34.04545556,-117.73220556,10,0,1
29016,7,6,11,0,1,2,40.76000278,-73.96479167,10,0,1
29017,3,7,17,0,1,2,40.786575,-73.95462222,10,0,1
29018,7,6,2,0,2,1,42.90540278,-71.77698889,10,0,1
29019,8,5,5,0,4,2,30.04318611,-89.98024722,10,0,1
29020,5,2,15,0,1,2,41.43390278,-96.46184722,10,0,1
29021,4,7,13,0,1,2,41.45570833,-81.59606389,10,0,1
29022,8,7,20,0,5,2,35.50443889,-84.37243056,10,0,1
29023,8,6,6,0,3,2,39.88196389,-86.247025,10,0,1
29024,2,1,21,0,3,2,43.09662778,-87.99316389,10,0,1
29025,9,3,8,0,1,2,37.90408333,-122.30603333,10,0,1
29026,1,3,14,0,1,2,33.9911,-118.256425,10,0,1
29027,4,7,2,0,2,2,41.29258056,-96.07576111,10,1,1
29028,7,7,22,0,3,2,36.69036944,-121.65224444,10,0,1
29029,1,2,7,0,2,2,41.08492778,-85.15943611,10,0,1
